,iteration,obj_variable,MAE,RMSE,R^2,Pearson r,Data_set,prms
65,22,ET,71.91059894017246,88.04141639475954,-1.302107372356354,-0.08538113552856741,with_ET_full_data,"{'SMT1': 30.008725408517385, 'SMT2': 59.23401271842042, 'SMT3': 64.38869812876754, 'SMT4': 59.979690507960086, 'CCx': 0.9224912812866876, 'WP': 31.98053617843438, 'Kcb': 1.0, 'HI0': 0.5391192156549338, 'a_HI': 2.980110454560395, 'Zmax': 1.2012932324663843}"
66,23,Irrigation,85.57978279450052,119.94318097735393,-0.22514386044159562,0.49090300605735754,with_ET_full_data,"{'SMT1': 31.388579160078248, 'SMT2': 57.79155149263742, 'SMT3': 56.617090618748584, 'SMT4': 33.53316024791967, 'CCx': 0.945424091504074, 'WP': 30.520956553178756, 'Kcb': 1.0019787439770358, 'HI0': 0.5498288318300841, 'a_HI': 0.9650900505439516, 'Zmax': 1.4082509679766748}"
67,23,Yield,2.436971481796722,3.5692176022403674,-0.7910778863884398,0.4469129145012099,with_ET_full_data,"{'SMT1': 31.388579160078248, 'SMT2': 57.79155149263742, 'SMT3': 56.617090618748584, 'SMT4': 33.53316024791967, 'CCx': 0.945424091504074, 'WP': 30.520956553178756, 'Kcb': 1.0019787439770358, 'HI0': 0.5498288318300841, 'a_HI': 0.9650900505439516, 'Zmax': 1.4082509679766748}"
68,23,ET,64.9806061755986,80.40184578601796,-0.9199219419553499,-0.006164033243304011,with_ET_full_data,"{'SMT1': 31.388579160078248, 'SMT2': 57.79155149263742, 'SMT3': 56.617090618748584, 'SMT4': 33.53316024791967, 'CCx': 0.945424091504074, 'WP': 30.520956553178756, 'Kcb': 1.0019787439770358, 'HI0': 0.5498288318300841, 'a_HI': 0.9650900505439516, 'Zmax': 1.4082509679766748}"
69,24,Irrigation,92.58761829587105,130.32822844547078,-0.4464817111479955,0.39172721520876325,with_ET_full_data,"{'SMT1': 31.784494691843197, 'SMT2': 52.98444232239209, 'SMT3': 51.49979662209656, 'SMT4': 56.427300680133975, 'CCx': 0.98, 'WP': 30.1238372346506, 'Kcb': 1.0, 'HI0': 0.5423851464615649, 'a_HI': 7.567228857235449, 'Zmax': 1.5976400192371352}"
70,24,Yield,2.300484015258817,3.280847488420536,-0.5133539151157389,0.46021720117986264,with_ET_full_data,"{'SMT1': 31.784494691843197, 'SMT2': 52.98444232239209, 'SMT3': 51.49979662209656, 'SMT4': 56.427300680133975, 'CCx': 0.98, 'WP': 30.1238372346506, 'Kcb': 1.0, 'HI0': 0.5423851464615649, 'a_HI': 7.567228857235449, 'Zmax': 1.5976400192371352}"
71,24,ET,69.56168641933469,87.19757885712121,-1.2581895164628496,-0.10504496482193035,with_ET_full_data,"{'SMT1': 31.784494691843197, 'SMT2': 52.98444232239209, 'SMT3': 51.49979662209656, 'SMT4': 56.427300680133975, 'CCx': 0.98, 'WP': 30.1238372346506, 'Kcb': 1.0, 'HI0': 0.5423851464615649, 'a_HI': 7.567228857235449, 'Zmax': 1.5976400192371352}"
72,25,Irrigation,92.36187050957005,130.57295149221002,-0.4519190559887385,0.4006931627424595,with_ET_full_data,"{'SMT1': 32.07698940535086, 'SMT2': 54.01812993160957, 'SMT3': 51.9358607516161, 'SMT4': 54.22169622517322, 'CCx': 0.9192032847422592, 'WP': 32.06488048356854, 'Kcb': 1.0010720855932511, 'HI0': 0.5429611390773337, 'a_HI': 6.21212576203862, 'Zmax': 1.951564907901059}"
73,25,Yield,2.355263445673744,3.4559376734679152,-0.6791914827051941,0.38177833596860694,with_ET_full_data,"{'SMT1': 32.07698940535086, 'SMT2': 54.01812993160957, 'SMT3': 51.9358607516161, 'SMT4': 54.22169622517322, 'CCx': 0.9192032847422592, 'WP': 32.06488048356854, 'Kcb': 1.0010720855932511, 'HI0': 0.5429611390773337, 'a_HI': 6.21212576203862, 'Zmax': 1.951564907901059}"
74,25,ET,68.6152649471439,85.26691051177839,-1.1592980317956063,-0.09490218002627347,with_ET_full_data,"{'SMT1': 32.07698940535086, 'SMT2': 54.01812993160957, 'SMT3': 51.9358607516161, 'SMT4': 54.22169622517322, 'CCx': 0.9192032847422592, 'WP': 32.06488048356854, 'Kcb': 1.0010720855932511, 'HI0': 0.5429611390773337, 'a_HI': 6.21212576203862, 'Zmax': 1.951564907901059}"
75,26,Irrigation,91.07575794818669,129.6131289466572,-0.4306518239839652,0.3852658688100283,with_ET_full_data,"{'SMT1': 30.04655287991464, 'SMT2': 59.07852619522181, 'SMT3': 50.0022010573686, 'SMT4': 57.15029292643315, 'CCx': 0.9782071310397522, 'WP': 30.00433473361056, 'Kcb': 1.0030860036222689, 'HI0': 0.5499965632643539, 'a_HI': 9.887873124467664, 'Zmax': 2.0420054687211855}"
76,26,Yield,2.253353461119145,3.1906688596536457,-0.4313040069128262,0.4339480460957582,with_ET_full_data,"{'SMT1': 30.04655287991464, 'SMT2': 59.07852619522181, 'SMT3': 50.0022010573686, 'SMT4': 57.15029292643315, 'CCx': 0.9782071310397522, 'WP': 30.00433473361056, 'Kcb': 1.0030860036222689, 'HI0': 0.5499965632643539, 'a_HI': 9.887873124467664, 'Zmax': 2.0420054687211855}"
77,26,ET,71.60932537624716,89.44319856457459,-1.3759985823615044,-0.09669719494705847,with_ET_full_data,"{'SMT1': 30.04655287991464, 'SMT2': 59.07852619522181, 'SMT3': 50.0022010573686, 'SMT4': 57.15029292643315, 'CCx': 0.9782071310397522, 'WP': 30.00433473361056, 'Kcb': 1.0030860036222689, 'HI0': 0.5499965632643539, 'a_HI': 9.887873124467664, 'Zmax': 2.0420054687211855}"
78,27,Irrigation,94.92251206701214,132.34405909475393,-0.4915742058993686,0.42546974833541046,with_ET_full_data,"{'SMT1': 32.27631014679488, 'SMT2': 52.45248199907653, 'SMT3': 50.3771009640063, 'SMT4': 40.004766046311026, 'CCx': 0.9571216892572724, 'WP': 31.470000621345136, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 1.5862722071677209, 'Zmax': 1.8796067978059992}"
79,27,Yield,2.3017206515821678,3.323933550461901,-0.553363463259557,0.42728303723465993,with_ET_full_data,"{'SMT1': 32.27631014679488, 'SMT2': 52.45248199907653, 'SMT3': 50.3771009640063, 'SMT4': 40.004766046311026, 'CCx': 0.9571216892572724, 'WP': 31.470000621345136, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 1.5862722071677209, 'Zmax': 1.8796067978059992}"
80,27,ET,63.70731180551441,80.38397913436715,-0.9190687584272443,-0.048634590876422676,with_ET_full_data,"{'SMT1': 32.27631014679488, 'SMT2': 52.45248199907653, 'SMT3': 50.3771009640063, 'SMT4': 40.004766046311026, 'CCx': 0.9571216892572724, 'WP': 31.470000621345136, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 1.5862722071677209, 'Zmax': 1.8796067978059992}"
81,28,Irrigation,94.69109378315316,128.35108458545497,-0.4029269203164192,0.4360042906674115,with_ET_full_data,"{'SMT1': 30.069939019149658, 'SMT2': 64.1258505025099, 'SMT3': 60.5514564147792, 'SMT4': 34.41430401602804, 'CCx': 0.9660592363642668, 'WP': 31.061315252553655, 'Kcb': 1.0, 'HI0': 0.5355058853010966, 'a_HI': 6.718730309385879, 'Zmax': 2.4415182312954364}"
82,28,Yield,2.300717421563396,3.354362171951232,-0.5819338647718846,0.40759791042632065,with_ET_full_data,"{'SMT1': 30.069939019149658, 'SMT2': 64.1258505025099, 'SMT3': 60.5514564147792, 'SMT4': 34.41430401602804, 'CCx': 0.9660592363642668, 'WP': 31.061315252553655, 'Kcb': 1.0, 'HI0': 0.5355058853010966, 'a_HI': 6.718730309385879, 'Zmax': 2.4415182312954364}"
83,28,ET,67.0156590604987,82.74746860216528,-1.0335786216248946,-0.08315625782445991,with_ET_full_data,"{'SMT1': 30.069939019149658, 'SMT2': 64.1258505025099, 'SMT3': 60.5514564147792, 'SMT4': 34.41430401602804, 'CCx': 0.9660592363642668, 'WP': 31.061315252553655, 'Kcb': 1.0, 'HI0': 0.5355058853010966, 'a_HI': 6.718730309385879, 'Zmax': 2.4415182312954364}"
84,29,Irrigation,92.3451959609595,129.65628741657463,-0.43160473707333824,0.384593452545909,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 56.09024972003824, 'SMT3': 57.44977268612116, 'SMT4': 59.22435185594555, 'CCx': 0.968099243989328, 'WP': 30.92764861085482, 'Kcb': 1.0, 'HI0': 0.5416970248979758, 'a_HI': 7.865388165943481, 'Zmax': 1.6418240239279478}"
85,29,Yield,2.1278688584384144,3.096886405225914,-0.3484007047154425,0.43097056759839464,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 56.09024972003824, 'SMT3': 57.44977268612116, 'SMT4': 59.22435185594555, 'CCx': 0.968099243989328, 'WP': 30.92764861085482, 'Kcb': 1.0, 'HI0': 0.5416970248979758, 'a_HI': 7.865388165943481, 'Zmax': 1.6418240239279478}"
86,29,ET,67.88728707549872,85.08956935210156,-1.1503254022842158,-0.08970148383662299,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 56.09024972003824, 'SMT3': 57.44977268612116, 'SMT4': 59.22435185594555, 'CCx': 0.968099243989328, 'WP': 30.92764861085482, 'Kcb': 1.0, 'HI0': 0.5416970248979758, 'a_HI': 7.865388165943481, 'Zmax': 1.6418240239279478}"
87,30,Irrigation,77.89834434740156,111.93616273762271,-0.067030400084372,0.48213544922858875,with_ET_full_data,"{'SMT1': 31.042239935084215, 'SMT2': 63.61662830244904, 'SMT3': 56.69374084435648, 'SMT4': 55.90173350102156, 'CCx': 0.9748259107970708, 'WP': 31.782005547209764, 'Kcb': 1.000399768987312, 'HI0': 0.5360692157733618, 'a_HI': 5.501245074958904, 'Zmax': 1.229555208023289}"
88,30,Yield,2.3083105375418027,3.3054257375761087,-0.5361132258436898,0.4398966446874588,with_ET_full_data,"{'SMT1': 31.042239935084215, 'SMT2': 63.61662830244904, 'SMT3': 56.69374084435648, 'SMT4': 55.90173350102156, 'CCx': 0.9748259107970708, 'WP': 31.782005547209764, 'Kcb': 1.000399768987312, 'HI0': 0.5360692157733618, 'a_HI': 5.501245074958904, 'Zmax': 1.229555208023289}"
89,30,ET,73.07893050157706,89.50737200027137,-1.379409254021187,-0.1038161072939774,with_ET_full_data,"{'SMT1': 31.042239935084215, 'SMT2': 63.61662830244904, 'SMT3': 56.69374084435648, 'SMT4': 55.90173350102156, 'CCx': 0.9748259107970708, 'WP': 31.782005547209764, 'Kcb': 1.000399768987312, 'HI0': 0.5360692157733618, 'a_HI': 5.501245074958904, 'Zmax': 1.229555208023289}"
