,R2 (Yield),R2 (Irrigation),smt_1,smt_2,smt_3,smt_4,CCx,WP,Kcb,HI0,a_HI,Zmax
99,-0.31791116786451545,0.3031820393869801,33.01579500269004,64.92581164042137,50.57983795482378,59.73717898015171,0.9706125656454008,31.14345114616873,1.0911464048824264,0.4898039146300992,3.8003585328687315,1.2318972750423616
100,0.14848710075114857,-0.02327101212561966,30.209721904380523,63.63973554996978,50.506783703752745,59.99720236301389,0.9229594759974089,30.050425614104277,1.0231176727796956,0.5416220720632297,1.0674153823330361,1.854210576255699
101,-0.054897183289975615,0.13774416722638194,32.684332392936724,64.5767486212977,50.50879462172066,59.98716472117578,0.9735718947090711,33.13603551172511,1.027691670901831,0.4771441946279365,0.9673776511970629,1.2324911929902163
102,-0.2856797106053861,0.2779503400999146,30.079280479054944,64.81659768225731,50.64295839738114,59.99041384044301,0.9585602916735102,31.949472654353883,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2037434373979783
103,-0.1265489747817896,0.1909223664238393,30.15522267915064,64.89969542078481,50.488878676850156,59.95435154676091,0.9725096005423314,31.912315212009947,1.0420815912923609,0.4955594004937799,0.8250750768911879,1.200610504887451
104,0.10076237778289598,0.06049463804432553,30.176948822159627,63.54950551142105,50.93486020641649,59.997251454842655,0.9231663578861107,30.0488553879306,1.0396515387707619,0.5429176025161021,8.968863458862483,1.83874992906023
105,-0.043214129316023975,0.13356928750201957,31.304729579942844,64.5767486212977,50.50879462172066,59.98716472117578,0.9735718947090711,33.14237428307352,1.027691670901831,0.4771441946279365,0.8238304307821849,1.2324911936302887
106,-0.31791116786451545,0.3031820393869801,33.01579500269004,64.92581164042137,50.57983795482378,59.73717898015171,0.9706125656454008,31.14345114616873,1.0911464048824264,0.4898039146300992,3.8003585328687315,1.2318972750423616
107,0.13587958704178293,0.04658431352559167,32.970287029561035,63.60326149891504,50.69311519189935,59.98397327637997,0.9229976024247333,30.021706002897524,1.0400894422445015,0.5455726553222869,5.086771095155194,1.8388381425038816
108,-0.2622707898144452,0.25699468941043646,30.096176612818198,64.17072756674133,50.49906893382891,59.99041384044301,0.9693197279409447,31.944127151248914,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2123790329823734
109,-0.054897183289975615,0.13774416722638194,32.684332392936724,64.5767486212977,50.50879462172066,59.98716472117578,0.9735718947090711,33.13603551172511,1.027691670901831,0.4771441946279365,0.9673776511970629,1.2324911929902163
110,-0.13362405575531833,0.19097232763519278,30.15522267915064,64.89969542078481,50.48780633221673,59.95435154676091,0.9729077573848003,31.912315212009947,1.0420815912923609,0.49801091459746843,0.8250750768911879,1.200610504887451
111,0.024664495947657183,0.07426930923508246,32.965508289563445,63.601607322380936,50.69450511328026,59.98450271776379,0.9229976024247333,30.021669399916426,1.0419636136801214,0.5429535591765136,9.028216090274931,1.83874992906023
112,-0.2033710808673994,0.2387017615410002,30.09694156275371,64.89969542078481,50.49241498183313,59.95435154676091,0.9725096005423314,31.91236901857313,1.0615703998519461,0.47549135713547175,0.8082112668798846,1.203793718517247
113,-0.2765032617020371,0.2752908029002301,30.08483459974406,64.81659768225731,50.64295839738114,59.99733957828721,0.9582264929604514,31.93524422766429,1.0799296631426665,0.4779503045571123,0.5660728803417638,1.2006356469514685
114,-0.4122374111927727,0.3579805695078474,57.495774656589695,64.41194672619703,50.57996213082484,59.96221587844302,0.964869664709008,31.303821484778688,1.0041670118098838,0.5164558276951884,0.7023613531965464,1.200110137178451
115,-0.2924481765906417,0.2811952660064384,30.082572186754778,64.90449834081777,50.64295839738114,59.990422603831135,0.9585306904961843,32.58221258081662,1.0797546171174108,0.4779503045571123,0.5485957330867895,1.20341814526571
